seed,total_time,mse_y_1,mse_y_2,l1_y_1,l1_y_2,mse_mean_y_1,mse_mean_y_2,mse_sd_y_1,mse_sd_y_2,mse_quantile_y_1_0.05,mse_quantile_y_1_0.25,mse_quantile_y_1_0.50,mse_quantile_y_1_0.75,mse_quantile_y_1_0.95,mse_quantile_y_2_0.05,mse_quantile_y_2_0.25,mse_quantile_y_2_0.50,mse_quantile_y_2_0.75,mse_quantile_y_2_0.95
47,220.37821316719055,2.688734769821167,2.659079074859619,1.3791488409042358,1.3620214462280273,0.007648773957043886,0.009182735346257687,0.009077961556613445,0.0073965261690318584,0.017201809212565422,0.10099294781684875,0.018341343849897385,0.046762242913246155,0.007482816465198994,0.020302141085267067,0.0736040398478508,0.01850515976548195,0.07162509113550186,0.009205854497849941
48,166.0454547405243,2.768479585647583,2.8771307468414307,1.4212322235107422,1.4614617824554443,0.003986123483628035,0.0046860165894031525,0.08216922730207443,0.06088646501302719,0.22329510748386383,0.29096296429634094,0.042932961136102676,0.17671461403369904,0.07418277859687805,0.15189914405345917,0.2206421047449112,0.02459614723920822,0.16152450442314148,0.07468698173761368
49,165.20798110961914,2.8244102001190186,2.745656967163086,1.4327762126922607,1.4014034271240234,0.00378513615578413,0.004127715714275837,0.056407805532217026,0.059427954256534576,0.09126650542020798,0.16038091480731964,0.019682444632053375,0.19272537529468536,0.12714500725269318,0.08551960438489914,0.20588071644306183,0.010608024895191193,0.18151965737342834,0.125203475356102
50,204.4216980934143,2.7971034049987793,2.7740302085876465,1.427435278892517,1.4210041761398315,0.004974556155502796,0.009851188398897648,0.0203035157173872,0.022553961724042892,0.024098141118884087,0.041506025940179825,0.023289231583476067,0.08106019347906113,0.06800657510757446,0.022986633703112602,0.11887040734291077,0.0365658774971962,0.06208363175392151,0.055380020290613174
51,158.69338274002075,2.708198308944702,2.6003260612487793,1.388433814048767,1.3426289558410645,0.004669895861297846,0.003922102507203817,0.09640520811080933,0.09497024863958359,0.14618752896785736,0.24554353952407837,0.052551187574863434,0.24707962572574615,0.22960704565048218,0.13268284499645233,0.23413462936878204,0.037705328315496445,0.23816998302936554,0.24287767708301544
52,398.73711609840393,2.7763125896453857,2.6764626502990723,1.4211372137069702,1.3733018636703491,0.004746873863041401,0.00591572280973196,0.0056157540529966354,0.0062805842608213425,0.0049068923108279705,0.027436530217528343,0.015036430209875107,0.01132028829306364,0.008301155641674995,0.005461839027702808,0.06432358920574188,0.013290929608047009,0.018387483432888985,0.004763523582369089
53,269.17366790771484,2.7278270721435547,2.621005058288574,1.393970012664795,1.3609312772750854,0.006109143607318401,0.007520743645727634,0.010065290145576,0.006567905656993389,0.008073261938989162,0.05854959040880203,0.010525081306695938,0.13092103600502014,0.00843191146850586,0.008968684822320938,0.05574629083275795,0.009180384688079357,0.07376793771982193,0.0075684660114347935
54,178.03875303268433,2.7235708236694336,2.8818466663360596,1.3973798751831055,1.4579132795333862,0.007233922835439444,0.006189943291246891,0.04856448620557785,0.04890912026166916,0.06903766095638275,0.15983016788959503,0.039320364594459534,0.12801523506641388,0.10592898726463318,0.07019003480672836,0.16420599818229675,0.042004600167274475,0.12226235866546631,0.10701358318328857
55,163.68719482421875,2.7925078868865967,2.7264161109924316,1.4277911186218262,1.4037468433380127,0.008518419228494167,0.006571773439645767,0.06487088650465012,0.08517783880233765,0.1118047907948494,0.19038300216197968,0.029417064040899277,0.19123251736164093,0.17127245664596558,0.11116005480289459,0.2547641098499298,0.045377060770988464,0.2826381027698517,0.1868807077407837
56,164.2169680595398,2.760011911392212,2.6962788105010986,1.4183237552642822,1.3974900245666504,0.004745075013488531,0.0037098804023116827,0.07994101941585541,0.06416575610637665,0.12042534351348877,0.21438932418823242,0.07508356869220734,0.31812310218811035,0.20233884453773499,0.10736750811338425,0.18471957743167877,0.06923326104879379,0.26046350598335266,0.16122424602508545
57,197.77614283561707,2.696857452392578,2.8485898971557617,1.390962839126587,1.4530346393585205,0.014091987162828445,0.01154259592294693,0.02506244368851185,0.021968528628349304,0.043151676654815674,0.1099027693271637,0.025929275900125504,0.13536979258060455,0.02693377621471882,0.032564353197813034,0.09642430394887924,0.01582285948097706,0.13412746787071228,0.029786307364702225
58,165.63651585578918,2.806030511856079,2.6021463871002197,1.434572696685791,1.3436249494552612,0.008055869489908218,0.0059694042429327965,0.0747438296675682,0.06736768782138824,0.08906469494104385,0.15630093216896057,0.042323097586631775,0.31015485525131226,0.14453765749931335,0.08878863602876663,0.2429046481847763,0.027389438822865486,0.14735937118530273,0.1373881846666336
