seed,total_time,mse_y_1,mse_y_2,l1_y_1,l1_y_2,mse_mean_y_1,mse_mean_y_2,mse_sd_y_1,mse_sd_y_2,mse_quantile_y_1_0.05,mse_quantile_y_1_0.25,mse_quantile_y_1_0.50,mse_quantile_y_1_0.75,mse_quantile_y_1_0.95,mse_quantile_y_2_0.05,mse_quantile_y_2_0.25,mse_quantile_y_2_0.50,mse_quantile_y_2_0.75,mse_quantile_y_2_0.95
60,195.70491003990173,2.9074254035949707,2.839836359024048,1.4837217330932617,1.4556994438171387,0.005220036953687668,0.007984776049852371,0.01577380858361721,0.010784265585243702,0.019809110090136528,0.04164045676589012,0.015039114281535149,0.0620509572327137,0.05859924480319023,0.015510326251387596,0.05523786321282387,0.019236285239458084,0.03340509161353111,0.03765296936035156
61,165.6475338935852,2.6126222610473633,2.7370522022247314,1.350872278213501,1.4087129831314087,0.007236899342387915,0.010794416069984436,0.05774810165166855,0.03368011862039566,0.14470601081848145,0.1310664713382721,0.026351718232035637,0.1946832239627838,0.08648892492055893,0.11377030611038208,0.10308697819709778,0.01615934818983078,0.08981114625930786,0.06098689138889313
62,274.4474849700928,2.765108346939087,2.886852502822876,1.4074881076812744,1.4713987112045288,0.003613983979448676,0.0059977322816848755,0.002879966050386429,0.0033081655856221914,0.005527643021196127,0.011198698543012142,0.0024785695131868124,0.018587399274110794,0.011969804763793945,0.008678538724780083,0.020028216764330864,0.005474234465509653,0.019322792068123817,0.007463442627340555
63,222.92538285255432,2.6310386657714844,2.786992073059082,1.3683576583862305,1.436772346496582,0.004795033019036055,0.009508352726697922,0.0047902679070830345,0.005782308056950569,0.007833843119442463,0.021687908098101616,0.007150220684707165,0.010188635438680649,0.021738948300480843,0.009870383888483047,0.05765962600708008,0.02728995494544506,0.007530845236033201,0.029365619644522667
64,143.99463391304016,2.741793394088745,2.888378381729126,1.4039485454559326,1.4704093933105469,0.022614842280745506,0.015030533075332642,0.1377383917570114,0.12773855030536652,0.27305498719215393,0.3441396951675415,0.03601542115211487,0.2584545910358429,0.3345983922481537,0.17658154666423798,0.31854772567749023,0.021397827193140984,0.3531534969806671,0.27449241280555725
65,146.18302989006042,2.6977384090423584,2.652134418487549,1.390279769897461,1.3754585981369019,0.012359686195850372,0.01590225100517273,0.08082891255617142,0.10749058425426483,0.1957559734582901,0.24356815218925476,0.023742271587252617,0.18984714150428772,0.1499096304178238,0.24163711071014404,0.2536158561706543,0.01767575368285179,0.25681695342063904,0.20567110180854797
66,161.7119641304016,2.7170674800872803,2.6478495597839355,1.400518774986267,1.3768417835235596,0.015594727359712124,0.015432188287377357,0.040414903312921524,0.04449139162898064,0.11818220466375351,0.11071214079856873,0.05417114868760109,0.13118231296539307,0.10509724915027618,0.12969091534614563,0.14784348011016846,0.04464271664619446,0.11913606524467468,0.09891661256551743
67,216.83849787712097,2.7081148624420166,2.831366539001465,1.3873239755630493,1.446532964706421,0.004410999361425638,0.005465184338390827,0.0066497125662863255,0.00885041430592537,0.03193581476807594,0.020753974094986916,0.01450140681117773,0.022370843216776848,0.007175898645073175,0.024440385401248932,0.042021606117486954,0.012128437869250774,0.020742328837513924,0.012297706678509712
68,357.0606710910797,2.7160146236419678,2.7779951095581055,1.3972822427749634,1.422420859336853,0.008098491467535496,0.004373183473944664,0.003666982986032963,0.002720775781199336,0.008322257548570633,0.023810360580682755,0.014456871896982193,0.012744111940264702,0.00795380026102066,0.005454591941088438,0.004918621852993965,0.007289288565516472,0.02556709758937359,0.004451635293662548
69,155.36027908325195,2.6344223022460938,2.812572717666626,1.3651442527770996,1.425144076347351,0.008633611723780632,0.020582417026162148,0.07790625840425491,0.06795576214790344,0.19148044288158417,0.22347819805145264,0.04203863441944122,0.22961843013763428,0.10483594983816147,0.19625048339366913,0.18549005687236786,0.03891706094145775,0.19397082924842834,0.0839453712105751
70,190.10760617256165,2.784614324569702,2.713701009750366,1.4254119396209717,1.398401141166687,0.005404214840382338,0.004912379663437605,0.019730834290385246,0.013124586082994938,0.04775106906890869,0.05251399055123329,0.0126227717846632,0.05061694234609604,0.030780376866459846,0.0626436099410057,0.0370335690677166,0.02175889164209366,0.03636682778596878,0.02414744906127453
71,189.32369685173035,2.8116157054901123,2.7407479286193848,1.4347033500671387,1.4095385074615479,0.007424416020512581,0.0043443613685667515,0.011304143816232681,0.013822040520608425,0.024998672306537628,0.037864867597818375,0.01984780840575695,0.029161281883716583,0.03876752406358719,0.026324689388275146,0.0535304956138134,0.007364151068031788,0.03306714445352554,0.047160256654024124
72,186.47501492500305,2.7244629859924316,2.7904136180877686,1.401029109954834,1.4262293577194214,0.004523866809904575,0.002887942362576723,0.0212258268147707,0.018746109679341316,0.06178733706474304,0.07432585954666138,0.025457799434661865,0.07184705138206482,0.02427896484732628,0.0536128394305706,0.06714573502540588,0.005443074740469456,0.04964826628565788,0.026038195937871933
73,214.9837989807129,2.698544979095459,2.7970993518829346,1.37642502784729,1.431525468826294,0.005969953257590532,0.0053908624686300755,0.0120058823376894,0.00460841553285718,0.02867617830634117,0.024049507454037666,0.02133447304368019,0.046340376138687134,0.01423713006079197,0.020226316526532173,0.01368012186139822,0.010475746355950832,0.018512841314077377,0.011495321989059448
74,283.1648290157318,2.775085687637329,2.6540637016296387,1.4345550537109375,1.3755991458892822,0.006767910905182362,0.006183551158756018,0.0020753350108861923,0.0013984923716634512,0.004878276959061623,0.006071310956031084,0.004100634716451168,0.011353487148880959,0.005763353314250708,0.0070655555464327335,0.013182712718844414,0.0038378837052732706,0.010372748598456383,0.0021336067002266645
75,145.77508115768433,2.8590385913848877,2.71565580368042,1.4549269676208496,1.3949657678604126,0.018866827711462975,0.019339552149176598,0.08694152534008026,0.09347742050886154,0.23162172734737396,0.2138705551624298,0.03668535500764847,0.19902358949184418,0.18092268705368042,0.2650611698627472,0.230534628033638,0.023937903344631195,0.21506939828395844,0.17244717478752136
